"account_id","transaction_type","amount","currency","device_id","location","created_at","is_fraud","fraud_score","metadata_json","fraud_pattern"
"ZW-EC-00081","bill_payment","10.3","USD","dev-84647","Mutare","2026-02-28T16:44:42.701753+00:00","0","0.1319","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00279","cash_out","126.27","ZWL","dev-75318","Chinhoyi","2026-02-01T02:44:08.701753+00:00","0","0.0287","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00212","bill_payment","12.04","USD","dev-43542","Harare","2026-03-14T20:30:06.701753+00:00","0","0.0285","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00194","bill_payment","25.38","USD","dev-40652","Gweru","2026-03-07T22:14:14.701753+00:00","0","0.1291","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00060","bill_payment","62.21","USD","dev-99312","Kitwe","2026-03-06T16:05:14.701753+00:00","0","0.1391","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00074","cash_out","115.43","USD","dev-45781","Harare","2026-02-21T00:47:38.701753+00:00","0","0.128","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00035","bill_payment","61.05","ZWL","dev-33928","Masvingo","2026-02-26T11:11:36.701753+00:00","0","0.018","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00112","p2p_transfer","50.43","USD","dev-87463","Chinhoyi","2026-02-04T13:49:30.701753+00:00","0","0.1072","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00147","p2p_transfer","170.4","USD","dev-77066","Chinhoyi","2026-02-02T19:50:02.701753+00:00","0","0.026","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00016","merchant_payment","462.18","USD","dev-82427","Masvingo","2026-03-02T05:08:31.701753+00:00","1","0.8575","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""amount_spike"", ""seed"": 42}","amount_spike"
"ZW-EC-00209","cash_out","107.46","ZWL","dev-37015","Gweru","2026-03-11T10:19:35.701753+00:00","0","0.1172","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00301","bill_payment","22.03","USD","dev-52157","Harare","2026-02-12T10:27:15.701753+00:00","0","0.1368","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00092","cash_in","12.03","USD","dev-63202","Masvingo","2026-02-02T07:20:58.701753+00:00","0","0.1068","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00321","bill_payment","16.39","USD","dev-96741","Gweru","2026-02-22T05:29:04.701753+00:00","0","0.1373","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00370","cash_out","9.8","USD","dev-45105","Bulawayo","2026-02-18T14:32:50.701753+00:00","0","0.0729","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00236","bill_payment","315.2","ZWL","dev-60533","Harare","2026-03-04T20:45:40.701753+00:00","0","0.0322","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00061","p2p_transfer","43.23","USD","dev-90170","Gweru","2026-02-22T02:35:27.701753+00:00","0","0.0648","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00175","p2p_transfer","11.36","USD","dev-23825","Kwekwe","2026-02-06T12:14:09.701753+00:00","0","0.1744","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00240","cash_out","234.42","USD","dev-67180","Gweru","2026-01-29T21:51:01.701753+00:00","0","0.1604","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00369","p2p_transfer","11.39","ZWL","dev-22449","Mutare","2026-02-22T05:06:23.701753+00:00","0","0.0251","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00078","p2p_transfer","80.66","USD","dev-47719","Kwekwe","2026-03-05T00:18:36.701753+00:00","0","0.1211","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00420","p2p_transfer","149.38","USD","dev-83781","Bulawayo","2026-02-08T11:39:52.701753+00:00","0","0.126","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00029","p2p_transfer","113.02","ZWL","dev-20733","Gweru","2026-03-05T02:21:29.701753+00:00","0","0.1242","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00057","cash_out","38.32","USD","dev-38542","Kitwe","2026-03-10T10:40:55.701753+00:00","0","0.0393","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00211","cash_in","11.69","USD","dev-93222","Mutare","2026-02-09T08:02:29.701753+00:00","0","0.0783","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00232","cash_out","196.73","USD","dev-39280","Chinhoyi","2026-02-21T06:07:21.701753+00:00","0","0.03","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00331","bill_payment","79.42","ZWL","dev-66043","Kadoma","2026-03-04T22:14:54.701753+00:00","0","0.1603","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00189","cash_in","80.98","USD","dev-68422","Chinhoyi","2026-02-10T04:24:56.701753+00:00","0","0.1784","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00221","merchant_payment","12.7","USD","dev-34733","Bulawayo","2026-02-02T11:01:54.701753+00:00","0","0.1267","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00005","bill_payment","138.33","USD","dev-67947","Masvingo","2026-02-05T07:21:33.701753+00:00","0","0.1412","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00016","merchant_payment","18.11","ZWL","dev-82427","Harare","2026-02-13T03:48:23.701753+00:00","0","0.1589","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00210","merchant_payment","145.73","USD","dev-57592","Kadoma","2026-02-21T00:56:16.701753+00:00","0","0.1126","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00192","p2p_transfer","114.08","ZWL","dev-79175","Chinhoyi","2026-02-16T05:14:31.701753+00:00","0","0.0889","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00162","p2p_transfer","119.59","ZWL","dev-38533","Kadoma","2026-02-18T20:14:30.701753+00:00","0","0.0214","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00032","bill_payment","203.87","USD","dev-44291","Bulawayo","2026-03-10T22:48:50.701753+00:00","0","0.0548","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00144","cash_out","176.61","USD","dev-73284","Kadoma","2026-02-17T13:39:59.701753+00:00","0","0.044","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00307","merchant_payment","11.99","USD","dev-37401","Kitwe","2026-02-09T05:26:24.701753+00:00","0","0.0972","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00078","cash_out","128.54","USD","dev-47719","Kwekwe","2026-03-13T10:42:44.701753+00:00","0","0.1445","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00001","bill_payment","58.22","USD","dev-79655","Harare","2026-02-17T19:52:45.701753+00:00","0","0.0505","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00067","merchant_payment","53.43","USD","dev-27678","Harare","2026-02-18T18:51:28.701753+00:00","0","0.128","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00385","p2p_transfer","36.35","USD","dev-18648","Kitwe","2026-02-07T08:46:38.701753+00:00","0","0.0811","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00407","merchant_payment","13.31","USD","dev-70898","Kadoma","2026-02-27T22:23:39.701753+00:00","0","0.0292","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00170","merchant_payment","21.76","USD","dev-85363","Chinhoyi","2026-02-07T03:25:52.701753+00:00","0","0.0815","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00231","cash_out","32.36","ZWL","dev-35608","Kitwe","2026-03-13T14:11:09.701753+00:00","0","0.1098","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00286","p2p_transfer","248.48","USD","dev-52281","Gweru","2026-02-01T13:52:45.701753+00:00","0","0.161","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00362","cash_in","61.76","USD","dev-62314","Gweru","2026-02-06T01:08:47.701753+00:00","0","0.1318","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00057","cash_out","22.05","USD","dev-38542","Kitwe","2026-02-22T02:50:51.701753+00:00","0","0.1635","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00344","p2p_transfer","958.19","USD","dev-46282","Gweru","2026-02-19T04:50:20.701753+00:00","1","0.9017","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""amount_spike"", ""seed"": 42}","amount_spike"
"ZW-EC-00199","p2p_transfer","100.61","USD","dev-79092","Chinhoyi","2026-02-13T01:50:53.701753+00:00","0","0.1505","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00325","bill_payment","69.69","USD","dev-984376","Kwekwe","2026-02-21T10:08:33.701753+00:00","1","0.8101","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""device_location_change"", ""seed"": 42}","device_location_change"
"ZW-EC-00317","cash_in","70.79","ZWL","dev-88710","Chinhoyi","2026-03-06T21:36:23.701753+00:00","0","0.0606","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00245","merchant_payment","36.29","ZWL","dev-20043","Lusaka","2026-01-31T16:40:28.701753+00:00","0","0.0325","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00182","cash_in","81.17","USD","dev-99127","Lusaka","2026-03-08T22:46:14.701753+00:00","0","0.1114","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00299","p2p_transfer","81.24","USD","dev-77814","Masvingo","2026-03-14T14:57:52.701753+00:00","0","0.0101","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00223","p2p_transfer","94.04","ZWL","dev-82668","Masvingo","2026-02-09T01:41:28.701753+00:00","0","0.1307","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00391","p2p_transfer","59.22","USD","dev-45502","Masvingo","2026-03-03T22:23:53.701753+00:00","0","0.0546","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00139","cash_out","36.77","ZWL","dev-12609","Kitwe","2026-03-01T16:25:40.701753+00:00","0","0.0856","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00145","cash_in","6.48","USD","dev-72830","Lusaka","2026-03-01T15:54:53.701753+00:00","0","0.1787","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00097","p2p_transfer","66.52","USD","dev-283284","Chinhoyi","2026-01-31T09:52:13.701753+00:00","1","0.8583","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""device_location_change"", ""seed"": 42}","device_location_change"
"ZW-EC-00412","merchant_payment","11.76","ZWL","dev-38735","Gweru","2026-02-13T07:51:09.701753+00:00","0","0.0264","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00098","cash_in","8.81","USD","dev-14676","Masvingo","2026-02-18T18:58:13.701753+00:00","0","0.1776","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00052","p2p_transfer","50.14","USD","dev-59862","Gweru","2026-03-05T16:43:12.701753+00:00","0","0.0348","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00231","bill_payment","109.26","USD","dev-35608","Kitwe","2026-02-09T06:36:21.701753+00:00","0","0.0407","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00288","merchant_payment","73.0","USD","dev-75801","Kadoma","2026-03-08T07:23:34.701753+00:00","0","0.0687","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00180","p2p_transfer","48.39","USD","dev-24737","Masvingo","2026-02-17T05:09:16.701753+00:00","0","0.1713","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00314","p2p_transfer","75.9","USD","dev-19035","Kwekwe","2026-02-20T04:45:07.701753+00:00","0","0.0876","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00072","p2p_transfer","45.65","USD","dev-82370","Lusaka","2026-02-28T08:33:36.701753+00:00","0","0.1683","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00292","p2p_transfer","90.5","USD","dev-48878","Kitwe","2026-03-12T01:25:47.701753+00:00","0","0.0255","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00412","p2p_transfer","14.85","USD","dev-71156","Gweru","2026-02-09T05:59:31.701753+00:00","0","0.1183","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00120","cash_out","126.64","USD","dev-95080","Kitwe","2026-03-12T15:29:09.701753+00:00","0","0.0651","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00129","cash_out","181.96","ZWL","dev-43871","Bulawayo","2026-02-18T05:43:45.701753+00:00","0","0.0321","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00160","merchant_payment","42.18","USD","dev-64988","Kwekwe","2026-02-15T04:41:48.701753+00:00","0","0.1624","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00078","merchant_payment","52.37","USD","dev-47719","Kwekwe","2026-03-08T01:54:13.701753+00:00","0","0.143","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00216","merchant_payment","119.81","USD","dev-87230","Mutare","2026-03-06T11:09:10.701753+00:00","0","0.1105","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00058","cash_out","153.96","USD","dev-56354","Kadoma","2026-03-08T03:47:21.701753+00:00","0","0.0761","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00299","p2p_transfer","27.25","USD","dev-51285","Masvingo","2026-03-15T06:18:23.701753+00:00","0","0.1245","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00157","cash_out","138.06","ZWL","dev-23359","Bulawayo","2026-02-12T17:15:18.701753+00:00","0","0.1599","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00215","cash_out","145.71","ZWL","dev-14406","Gweru","2026-02-15T00:54:49.701753+00:00","0","0.1353","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00028","cash_out","30.13","ZWL","dev-46574","Masvingo","2026-03-14T10:44:43.701753+00:00","0","0.0857","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00380","cash_out","94.27","USD","dev-48229","Bulawayo","2026-03-12T08:58:24.701753+00:00","0","0.0753","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00283","cash_out","39.89","USD","dev-45550","Kadoma","2026-01-30T11:25:26.701753+00:00","0","0.0734","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00086","cash_out","12.04","USD","dev-77140","Kitwe","2026-02-15T18:27:32.701753+00:00","0","0.0287","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00393","p2p_transfer","95.46","ZWL","dev-51820","Kwekwe","2026-02-06T14:13:04.701753+00:00","0","0.1517","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00142","p2p_transfer","109.37","USD","dev-14649","Bulawayo","2026-03-08T08:52:31.701753+00:00","0","0.1461","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00117","p2p_transfer","181.48","ZWL","dev-63106","Kwekwe","2026-02-18T13:06:58.701753+00:00","0","0.1031","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00051","p2p_transfer","22.86","ZWL","dev-84365","Gweru","2026-03-06T20:50:06.701753+00:00","0","0.1208","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00040","bill_payment","93.71","USD","dev-74750","Masvingo","2026-03-07T13:50:28.701753+00:00","0","0.157","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00149","merchant_payment","58.74","USD","dev-34368","Harare","2026-02-16T15:54:51.701753+00:00","0","0.1553","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00250","bill_payment","182.22","USD","dev-48819","Masvingo","2026-02-03T01:30:48.701753+00:00","0","0.1306","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00205","p2p_transfer","21.23","USD","dev-97282","Masvingo","2026-02-04T02:22:41.701753+00:00","0","0.1571","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00096","p2p_transfer","118.48","ZWL","dev-47463","Kitwe","2026-02-26T08:28:31.701753+00:00","0","0.0922","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00411","p2p_transfer","24.65","ZWL","dev-29365","Lusaka","2026-01-30T01:37:57.701753+00:00","0","0.1548","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00050","bill_payment","4.1","ZWL","dev-56859","Kwekwe","2026-02-25T12:49:22.701753+00:00","0","0.0873","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00316","p2p_transfer","61.64","USD","dev-32073","Bulawayo","2026-02-08T22:45:22.701753+00:00","0","0.1399","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00371","bill_payment","47.49","USD","dev-23856","Kitwe","2026-02-17T15:17:38.701753+00:00","0","0.1251","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00250","bill_payment","75.9","ZWL","dev-48819","Masvingo","2026-03-09T05:46:43.701753+00:00","0","0.0848","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00280","bill_payment","69.8","USD","dev-873059","Harare","2026-03-09T20:38:58.701753+00:00","1","0.8554","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""device_location_change"", ""seed"": 42}","device_location_change"
"ZW-EC-00313","cash_out","102.39","USD","dev-85704","Kadoma","2026-02-12T10:50:16.701753+00:00","0","0.0572","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00310","p2p_transfer","144.46","USD","dev-86673","Bulawayo","2026-03-15T01:34:13.701753+00:00","0","0.1218","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00255","merchant_payment","111.24","USD","dev-14263","Kadoma","2026-02-13T12:16:39.701753+00:00","0","0.0918","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00337","cash_out","31.22","USD","dev-11376","Masvingo","2026-02-16T08:58:00.701753+00:00","0","0.1772","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00046","cash_in","46.5","USD","dev-12052","Lusaka","2026-03-13T06:59:35.701753+00:00","0","0.1368","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00371","cash_in","61.52","USD","dev-23856","Kitwe","2026-02-10T05:34:56.701753+00:00","0","0.0314","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00288","cash_out","107.93","ZWL","dev-75801","Kadoma","2026-02-17T08:11:27.701753+00:00","0","0.0881","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00040","cash_out","122.74","USD","dev-74750","Masvingo","2026-02-04T00:05:50.701753+00:00","0","0.0401","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00187","cash_out","7.68","USD","dev-62779","Kitwe","2026-02-25T13:33:52.701753+00:00","0","0.019","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00219","bill_payment","303.55","USD","dev-86749","Masvingo","2026-03-04T09:24:10.701753+00:00","0","0.0479","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00319","cash_out","81.82","ZWL","dev-94600","Harare","2026-02-02T09:17:01.701753+00:00","0","0.1051","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00238","p2p_transfer","191.34","ZWL","dev-70713","Chinhoyi","2026-02-24T22:06:32.701753+00:00","0","0.0907","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00072","p2p_transfer","30.61","USD","dev-82370","Lusaka","2026-02-09T07:02:23.701753+00:00","0","0.1453","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00003","cash_in","11.17","USD","dev-78501","Kwekwe","2026-02-08T05:56:13.701753+00:00","0","0.0972","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00025","merchant_payment","7.66","USD","dev-86805","Bulawayo","2026-03-08T12:43:50.701753+00:00","0","0.1365","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00370","merchant_payment","29.25","ZWL","dev-45105","Bulawayo","2026-02-02T05:18:14.701753+00:00","0","0.0143","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00248","bill_payment","6.36","USD","dev-20086","Mutare","2026-02-27T01:55:02.701753+00:00","0","0.1069","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00167","merchant_payment","43.09","USD","dev-42458","Chinhoyi","2026-02-18T14:39:26.701753+00:00","0","0.0996","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00192","cash_out","48.82","USD","dev-79175","Chinhoyi","2026-02-17T00:19:59.701753+00:00","0","0.1167","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00281","bill_payment","61.35","USD","dev-11122","Kitwe","2026-02-04T14:18:55.701753+00:00","0","0.0719","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00379","p2p_transfer","47.29","USD","dev-97898","Bulawayo","2026-03-03T18:21:53.701753+00:00","0","0.1734","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00053","p2p_transfer","81.16","USD","dev-35310","Bulawayo","2026-02-05T21:35:27.701753+00:00","0","0.0469","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00341","cash_out","55.99","USD","dev-90322","Mutare","2026-02-04T20:34:22.701753+00:00","0","0.0494","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00241","p2p_transfer","3.67","USD","dev-56145","Kwekwe","2026-02-23T08:20:43.701753+00:00","0","0.0424","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00204","merchant_payment","77.18","USD","dev-49607","Lusaka","2026-03-15T14:36:26.701753+00:00","0","0.1504","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00338","cash_out","106.66","USD","dev-63971","Kadoma","2026-02-09T15:48:29.701753+00:00","0","0.1138","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00050","p2p_transfer","11.52","USD","dev-56859","Chinhoyi","2026-02-13T12:17:58.701753+00:00","0","0.0253","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00123","cash_in","691.29","ZWL","dev-79688","Kitwe","2026-02-06T20:57:47.701753+00:00","1","0.9454","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""amount_spike"", ""seed"": 42}","amount_spike"
"ZW-EC-00232","merchant_payment","37.32","USD","dev-39280","Chinhoyi","2026-02-25T11:30:06.701753+00:00","0","0.0568","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
"ZW-EC-00186","p2p_transfer","98.65","ZWL","dev-30956","Kadoma","2026-02-28T15:00:04.701753+00:00","0","0.1205","{""source"": ""synthetic_generator"", ""fraud_pattern"": ""none"", ""seed"": 42}","none"
